flight_type,flight,airlineCode,airlineName,flightNumber,flightId,otherAirport,otherCity,terminal,gate,carousel,scheduledTime,estimatedTime,actualTime,status,statusText,aircraftIata,aircraftIcao,aircraftModel,registration,duration,serviceType,codeshares,numCodeshares
departures,OO6396,OO,SkyWest,6396,245632721,SMF,Sacramento,4,52A,T4C3,2026-04-30T13:09:00-07:00,2026-04-30T13:09:00-07:00,,ON,On Time,OOC7,CRJ7,Canadair Regional Jet 700,,99,J,AS6054|AY4121|BA5321|EI7329|TN1265,5
departures,OO6396,OO,SkyWest,6396,245632721,SMF,Sacramento,4,52A,T4C3,2026-04-30T13:09:00-07:00,2026-04-30T13:09:00-07:00,,ON,On Time,OOC7,CRJ7,Canadair Regional Jet 700,,99,J,AS6054|AY4121|BA5321|EI7329|TN1265,5
departures,OO6396,OO,SkyWest,6396,245632721,SMF,Sacramento,4,52A,T4C3,2026-04-30T13:09:00-07:00,2026-04-30T13:09:00-07:00,,ON,On Time,OOC7,CRJ7,Canadair Regional Jet 700,,99,J,AS6054|AY4121|BA5321|EI7329|TN1265,5
departures,LH456,LH,Lufthansa,456,245524781,FRA,Frankfurt am Main,B,,,2026-04-30T13:10:00-07:00,2026-04-30T13:06:00-07:00,,SC,Scheduled,74H,,Boeing 747-8 Passenger,DABYJ,690,J,NZ4216|OS7319|SN7250|UA8845,4
departures,LH456,LH,Lufthansa,456,245524781,FRA,Frankfurt am Main,B,,,2026-04-30T13:10:00-07:00,2026-04-30T13:06:00-07:00,,SC,Scheduled,74H,,Boeing 747-8 Passenger,DABYJ,690,J,NZ4216|OS7319|SN7250|UA8845,4
departures,LH456,LH,Lufthansa,456,245524781,FRA,Frankfurt am Main,B,,,2026-04-30T13:10:00-07:00,2026-04-30T13:06:00-07:00,,SC,Scheduled,74H,,Boeing 747-8 Passenger,DABYJ,690,J,NZ4216|OS7319|SN7250|UA8845,4
departures,LH456,LH,Lufthansa,456,245524781,FRA,Frankfurt am Main,B,,,2026-04-30T13:10:00-07:00,2026-04-30T13:06:00-07:00,,SC,Scheduled,74H,,Boeing 747-8 Passenger,DABYJ,690,J,NZ4216|OS7319|SN7250|UA8845,4
departures,LH456,LH,Lufthansa,456,245524781,FRA,Frankfurt am Main,B,,,2026-04-30T13:10:00-07:00,2026-04-30T13:06:00-07:00,,SC,Scheduled,74H,,Boeing 747-8 Passenger,DABYJ,690,J,NZ4216|OS7319|SN7250|UA8845,4
departures,VS7,VS,Virgin Atlantic Airways,7,245528892,LHR,London,B,,,2026-04-30T13:10:00-07:00,2026-04-30T12:35:00-07:00,,SC,Scheduled,351,A35J,Airbus A350-1000,GVRNB,675,J,AF6756|DL5979|KL2514,3
departures,VS7,VS,Virgin Atlantic Airways,7,245528892,LHR,London,B,,,2026-04-30T13:10:00-07:00,2026-04-30T12:35:00-07:00,,SC,Scheduled,351,A35J,Airbus A350-1000,GVRNB,675,J,AF6756|DL5979|KL2514,3
departures,VS7,VS,Virgin Atlantic Airways,7,245528892,LHR,London,B,,,2026-04-30T13:10:00-07:00,2026-04-30T12:35:00-07:00,,SC,Scheduled,351,A35J,Airbus A350-1000,GVRNB,675,J,AF6756|DL5979|KL2514,3
departures,VS7,VS,Virgin Atlantic Airways,7,245528892,LHR,London,B,,,2026-04-30T13:10:00-07:00,2026-04-30T12:35:00-07:00,,SC,Scheduled,351,A35J,Airbus A350-1000,GVRNB,675,J,AF6756|DL5979|KL2514,3
departures,OO4073,OO,SkyWest,4073,245628423,ABQ,Albuquerque,3,21A,,2026-04-30T13:11:00-07:00,2026-04-30T12:58:00-07:00,,ON,On Time,EMJ,,Embraer 175,N293SY,136,J,AF2791|AM3013|KL5449|SK3202|VS2382|WS7144,6
departures,OO4073,OO,SkyWest,4073,245628423,ABQ,Albuquerque,3,21A,,2026-04-30T13:11:00-07:00,2026-04-30T12:58:00-07:00,,ON,On Time,EMJ,,Embraer 175,N293SY,136,J,AF2791|AM3013|KL5449|SK3202|VS2382|WS7144,6
departures,OO4073,OO,SkyWest,4073,245628423,ABQ,Albuquerque,3,21A,,2026-04-30T13:11:00-07:00,2026-04-30T12:58:00-07:00,,ON,On Time,EMJ,,Embraer 175,N293SY,136,J,AF2791|AM3013|KL5449|SK3202|VS2382|WS7144,6
departures,OO4073,OO,SkyWest,4073,245628423,ABQ,Albuquerque,3,21A,,2026-04-30T13:11:00-07:00,2026-04-30T12:58:00-07:00,,ON,On Time,EMJ,,Embraer 175,N293SY,136,J,AF2791|AM3013|KL5449|SK3202|VS2382|WS7144,6
departures,OO4073,OO,SkyWest,4073,245628423,ABQ,Albuquerque,3,21A,,2026-04-30T13:11:00-07:00,2026-04-30T12:58:00-07:00,,ON,On Time,EMJ,,Embraer 175,N293SY,136,J,AF2791|AM3013|KL5449|SK3202|VS2382|WS7144,6
departures,OO4073,OO,SkyWest,4073,245628423,ABQ,Albuquerque,3,21A,,2026-04-30T13:11:00-07:00,2026-04-30T12:58:00-07:00,,ON,On Time,EMJ,,Embraer 175,N293SY,136,J,AF2791|AM3013|KL5449|SK3202|VS2382|WS7144,6
departures,OO4073,OO,SkyWest,4073,245628423,ABQ,Albuquerque,3,21A,,2026-04-30T13:11:00-07:00,2026-04-30T12:58:00-07:00,,ON,On Time,EMJ,,Embraer 175,N293SY,136,J,AF2791|AM3013|KL5449|SK3202|VS2382|WS7144,6
departures,OO6513,OO,SkyWest,6513,245628011,SAF,Santa Fe,4,52G,T4C3,2026-04-30T13:12:00-07:00,2026-04-30T13:12:00-07:00,,ON,On Time,OOC7,CRJ7,Canadair Regional Jet 700,,136,J,FJ5125,1
departures,OO6513,OO,SkyWest,6513,245628011,SAF,Santa Fe,4,52G,T4C3,2026-04-30T13:12:00-07:00,2026-04-30T13:12:00-07:00,,ON,On Time,OOC7,CRJ7,Canadair Regional Jet 700,,136,J,FJ5125,1
departures,UA2679,UA,United Airlines,2679,245589084,EWR,Newark,7,72A,3,2026-04-30T13:13:00-07:00,2026-04-30T13:11:00-07:00,,SC,Scheduled,75W,B752,Boeing 757-200 (Winglets) Passenger,N19130,373,J,NZ9538|VA8141,2
departures,UA2679,UA,United Airlines,2679,245589084,EWR,Newark,7,72A,3,2026-04-30T13:13:00-07:00,2026-04-30T13:11:00-07:00,,SC,Scheduled,75W,B752,Boeing 757-200 (Winglets) Passenger,N19130,373,J,NZ9538|VA8141,2
departures,UA2679,UA,United Airlines,2679,245589084,EWR,Newark,7,72A,3,2026-04-30T13:13:00-07:00,2026-04-30T13:11:00-07:00,,SC,Scheduled,75W,B752,Boeing 757-200 (Winglets) Passenger,N19130,373,J,NZ9538|VA8141,2
departures,AZ620,AZ,ITA Airways,620,245509085,FCO,Rome,B,,,2026-04-30T13:15:00-07:00,2026-04-30T13:02:00-07:00,,SC,Scheduled,339,A339,Airbus A330-900neo,EIHJO,785,J,ET4386|EY2918,2
departures,AZ620,AZ,ITA Airways,620,245509085,FCO,Rome,B,,,2026-04-30T13:15:00-07:00,2026-04-30T13:02:00-07:00,,SC,Scheduled,339,A339,Airbus A330-900neo,EIHJO,785,J,ET4386|EY2918,2
departures,AZ620,AZ,ITA Airways,620,245509085,FCO,Rome,B,,,2026-04-30T13:15:00-07:00,2026-04-30T13:02:00-07:00,,SC,Scheduled,339,A339,Airbus A330-900neo,EIHJO,785,J,ET4386|EY2918,2
departures,AS695,AS,Alaska Airlines,695,245626508,PDX,Portland,6,63B,62,2026-04-30T13:17:00-07:00,2026-04-30T13:06:00-07:00,,SC,Scheduled,73H,B38M,Boeing 737-800 (Scimitar Winglets) Pax,N557AS,152,J,AY2568|BA2978|QF3758|TN2453|IB7270,5
departures,AS695,AS,Alaska Airlines,695,245626508,PDX,Portland,6,63B,62,2026-04-30T13:17:00-07:00,2026-04-30T13:06:00-07:00,,SC,Scheduled,73H,B38M,Boeing 737-800 (Scimitar Winglets) Pax,N557AS,152,J,AY2568|BA2978|QF3758|TN2453|IB7270,5
departures,AS695,AS,Alaska Airlines,695,245626508,PDX,Portland,6,63B,62,2026-04-30T13:17:00-07:00,2026-04-30T13:06:00-07:00,,SC,Scheduled,73H,B38M,Boeing 737-800 (Scimitar Winglets) Pax,N557AS,152,J,AY2568|BA2978|QF3758|TN2453|IB7270,5
departures,AS695,AS,Alaska Airlines,695,245626508,PDX,Portland,6,63B,62,2026-04-30T13:17:00-07:00,2026-04-30T13:06:00-07:00,,SC,Scheduled,73H,B38M,Boeing 737-800 (Scimitar Winglets) Pax,N557AS,152,J,AY2568|BA2978|QF3758|TN2453|IB7270,5
departures,AS695,AS,Alaska Airlines,695,245626508,PDX,Portland,6,63B,62,2026-04-30T13:17:00-07:00,2026-04-30T13:06:00-07:00,,SC,Scheduled,73H,B38M,Boeing 737-800 (Scimitar Winglets) Pax,N557AS,152,J,AY2568|BA2978|QF3758|TN2453|IB7270,5
departures,NZ6,NZ,Air New Zealand,6,245521672,AKL,Auckland,B,,,2026-04-30T13:20:00-07:00,2026-04-30T13:37:00-07:00,,DL,Delayed,789,B789,Boeing 787-9 pax,ZKNZE,725,J,AC6093|LH7165|TK8728|UA6752,4
departures,NZ6,NZ,Air New Zealand,6,245521672,AKL,Auckland,B,,,2026-04-30T13:20:00-07:00,2026-04-30T13:37:00-07:00,,DL,Delayed,789,B789,Boeing 787-9 pax,ZKNZE,725,J,AC6093|LH7165|TK8728|UA6752,4
departures,NZ6,NZ,Air New Zealand,6,245521672,AKL,Auckland,B,,,2026-04-30T13:20:00-07:00,2026-04-30T13:37:00-07:00,,DL,Delayed,789,B789,Boeing 787-9 pax,ZKNZE,725,J,AC6093|LH7165|TK8728|UA6752,4
departures,NZ6,NZ,Air New Zealand,6,245521672,AKL,Auckland,B,,,2026-04-30T13:20:00-07:00,2026-04-30T13:37:00-07:00,,DL,Delayed,789,B789,Boeing 787-9 pax,ZKNZE,725,J,AC6093|LH7165|TK8728|UA6752,4
departures,NZ6,NZ,Air New Zealand,6,245521672,AKL,Auckland,B,,,2026-04-30T13:20:00-07:00,2026-04-30T13:37:00-07:00,,DL,Delayed,789,B789,Boeing 787-9 pax,ZKNZE,725,J,AC6093|LH7165|TK8728|UA6752,4
departures,AC554,AC,Air Canada,554,245623347,YVR,Vancouver,6,65A,61,2026-04-30T13:24:00-07:00,2026-04-30T13:24:00-07:00,,SC,Scheduled,223,BCS3,Airbus A220-300,CGWUQ,179,J,NZ4615|UA8098,2
departures,AC554,AC,Air Canada,554,245623347,YVR,Vancouver,6,65A,61,2026-04-30T13:24:00-07:00,2026-04-30T13:24:00-07:00,,SC,Scheduled,223,BCS3,Airbus A220-300,CGWUQ,179,J,NZ4615|UA8098,2
departures,AC554,AC,Air Canada,554,245623347,YVR,Vancouver,6,65A,61,2026-04-30T13:24:00-07:00,2026-04-30T13:24:00-07:00,,SC,Scheduled,223,BCS3,Airbus A220-300,CGWUQ,179,J,NZ4615|UA8098,2
departures,AA404,AA,American Airlines,404,245587024,BOS,Boston,4,41,T4C2,2026-04-30T13:25:00-07:00,2026-04-30T13:12:00-07:00,,ON,On Time,321T,A321,Airbus A321-100/200,N111ZM,385,J,QF3004|TN1251,2
departures,AA404,AA,American Airlines,404,245587024,BOS,Boston,4,41,T4C2,2026-04-30T13:25:00-07:00,2026-04-30T13:12:00-07:00,,ON,On Time,321T,A321,Airbus A321-100/200,N111ZM,385,J,QF3004|TN1251,2
departures,AA404,AA,American Airlines,404,245587024,BOS,Boston,4,41,T4C2,2026-04-30T13:25:00-07:00,2026-04-30T13:12:00-07:00,,ON,On Time,321T,A321,Airbus A321-100/200,N111ZM,385,J,QF3004|TN1251,2
departures,Y41714,Y4,Volaris,1714,245621533,GDL,Guadalajara,B,,,2026-04-30T13:25:00-07:00,2026-04-30T13:17:00-07:00,,SC,Scheduled,32Q,A21N,Airbus A321neo,XAVUJ,203,J,F96914,1
departures,Y41714,Y4,Volaris,1714,245621533,GDL,Guadalajara,B,,,2026-04-30T13:25:00-07:00,2026-04-30T13:17:00-07:00,,SC,Scheduled,32Q,A21N,Airbus A321neo,XAVUJ,203,J,F96914,1
departures,DL501,DL,Delta Air Lines,501,245606027,ATL,Atlanta,3,33,,2026-04-30T13:30:00-07:00,2026-04-30T13:23:00-07:00,,ON,On Time,321,A321,Airbus A321-100/200,N121DZ,295,J,AM4713|LA8966|WS6624,3
departures,DL501,DL,Delta Air Lines,501,245606027,ATL,Atlanta,3,33,,2026-04-30T13:30:00-07:00,2026-04-30T13:23:00-07:00,,ON,On Time,321,A321,Airbus A321-100/200,N121DZ,295,J,AM4713|LA8966|WS6624,3
departures,DL501,DL,Delta Air Lines,501,245606027,ATL,Atlanta,3,33,,2026-04-30T13:30:00-07:00,2026-04-30T13:23:00-07:00,,ON,On Time,321,A321,Airbus A321-100/200,N121DZ,295,J,AM4713|LA8966|WS6624,3
departures,DL501,DL,Delta Air Lines,501,245606027,ATL,Atlanta,3,33,,2026-04-30T13:30:00-07:00,2026-04-30T13:23:00-07:00,,ON,On Time,321,A321,Airbus A321-100/200,N121DZ,295,J,AM4713|LA8966|WS6624,3
departures,VB622,VB,VivaAerobus,622,245621397,MTY,Monterrey,B,,,2026-04-30T13:30:00-07:00,2026-04-30T13:30:00-07:00,,SC,Scheduled,32B,A321,Airbus A321-100/200,XAVBP,200,J,,0
departures,WN191,WN,Southwest Airlines,191,245621434,DAL,Dallas,1,17B,,2026-04-30T13:30:00-07:00,2026-04-30T13:26:00-07:00,,SC,Scheduled,7M8,B38M,Boeing 737MAX 8 Passenger,N8878L,200,J,,0
departures,DL2119,DL,Delta Air Lines,2119,245615636,MSP,Minneapolis,3,37B,,2026-04-30T13:34:00-07:00,2026-04-30T13:26:00-07:00,,ON,On Time,321,A321,Airbus A321-100/200,N108DN,238,J,LA7962,1
departures,DL2119,DL,Delta Air Lines,2119,245615636,MSP,Minneapolis,3,37B,,2026-04-30T13:34:00-07:00,2026-04-30T13:26:00-07:00,,ON,On Time,321,A321,Airbus A321-100/200,N108DN,238,J,LA7962,1
departures,OO6414,OO,SkyWest,6414,245636990,TUS,Tucson,4,52H,T4C3,2026-04-30T13:34:00-07:00,2026-04-30T13:34:00-07:00,,ON,On Time,OOC7,CRJ7,Canadair Regional Jet 700,,103,J,AS6777|AY4122|TN1246,3
departures,OO6414,OO,SkyWest,6414,245636990,TUS,Tucson,4,52H,T4C3,2026-04-30T13:34:00-07:00,2026-04-30T13:34:00-07:00,,ON,On Time,OOC7,CRJ7,Canadair Regional Jet 700,,103,J,AS6777|AY4122|TN1246,3
departures,OO6414,OO,SkyWest,6414,245636990,TUS,Tucson,4,52H,T4C3,2026-04-30T13:34:00-07:00,2026-04-30T13:34:00-07:00,,ON,On Time,OOC7,CRJ7,Canadair Regional Jet 700,,103,J,AS6777|AY4122|TN1246,3
departures,OO6414,OO,SkyWest,6414,245636990,TUS,Tucson,4,52H,T4C3,2026-04-30T13:34:00-07:00,2026-04-30T13:34:00-07:00,,ON,On Time,OOC7,CRJ7,Canadair Regional Jet 700,,103,J,AS6777|AY4122|TN1246,3
departures,AA2264,AA,American Airlines,2264,245621650,DFW,Dallas-Fort Worth,B,151,T4C3,2026-04-30T13:35:00-07:00,2026-04-30T13:36:00-07:00,,ON,On Time,321K,A321,Airbus A321-100/200,N163US,204,J,BA6637|QF4320|TN1300,3
departures,AA2264,AA,American Airlines,2264,245621650,DFW,Dallas-Fort Worth,B,151,T4C3,2026-04-30T13:35:00-07:00,2026-04-30T13:36:00-07:00,,ON,On Time,321K,A321,Airbus A321-100/200,N163US,204,J,BA6637|QF4320|TN1300,3
departures,AA2264,AA,American Airlines,2264,245621650,DFW,Dallas-Fort Worth,B,151,T4C3,2026-04-30T13:35:00-07:00,2026-04-30T13:36:00-07:00,,ON,On Time,321K,A321,Airbus A321-100/200,N163US,204,J,BA6637|QF4320|TN1300,3
departures,AA2264,AA,American Airlines,2264,245621650,DFW,Dallas-Fort Worth,B,151,T4C3,2026-04-30T13:35:00-07:00,2026-04-30T13:36:00-07:00,,ON,On Time,321K,A321,Airbus A321-100/200,N163US,204,J,BA6637|QF4320|TN1300,3
departures,BA283,BA,British Airways,283,245532623,LHR,London,B,,,2026-04-30T13:40:00-07:00,2026-04-30T13:47:00-07:00,,SC,Scheduled,77W,B77W,Boeing 777-300ER Passenger,GSTBM,670,J,AA6955|AS5287|AY5523|EI8983|IB3624,5
departures,BA283,BA,British Airways,283,245532623,LHR,London,B,,,2026-04-30T13:40:00-07:00,2026-04-30T13:47:00-07:00,,SC,Scheduled,77W,B77W,Boeing 777-300ER Passenger,GSTBM,670,J,AA6955|AS5287|AY5523|EI8983|IB3624,5
departures,BA283,BA,British Airways,283,245532623,LHR,London,B,,,2026-04-30T13:40:00-07:00,2026-04-30T13:47:00-07:00,,SC,Scheduled,77W,B77W,Boeing 777-300ER Passenger,GSTBM,670,J,AA6955|AS5287|AY5523|EI8983|IB3624,5
departures,BA283,BA,British Airways,283,245532623,LHR,London,B,,,2026-04-30T13:40:00-07:00,2026-04-30T13:47:00-07:00,,SC,Scheduled,77W,B77W,Boeing 777-300ER Passenger,GSTBM,670,J,AA6955|AS5287|AY5523|EI8983|IB3624,5
departures,BA283,BA,British Airways,283,245532623,LHR,London,B,,,2026-04-30T13:40:00-07:00,2026-04-30T13:47:00-07:00,,SC,Scheduled,77W,B77W,Boeing 777-300ER Passenger,GSTBM,670,J,AA6955|AS5287|AY5523|EI8983|IB3624,5
departures,BA283,BA,British Airways,283,245532623,LHR,London,B,,,2026-04-30T13:40:00-07:00,2026-04-30T13:47:00-07:00,,SC,Scheduled,77W,B77W,Boeing 777-300ER Passenger,GSTBM,670,J,AA6955|AS5287|AY5523|EI8983|IB3624,5
departures,AA1988,AA,American Airlines,1988,245603736,CLT,Charlotte,4,49B,T4C2,2026-04-30T13:42:00-07:00,2026-04-30T14:03:00-07:00,,ON,On Time,321E,A21N,Airbus A321neo,N453AA,320,J,TN1283,1
departures,AA1988,AA,American Airlines,1988,245603736,CLT,Charlotte,4,49B,T4C2,2026-04-30T13:42:00-07:00,2026-04-30T14:03:00-07:00,,ON,On Time,321E,A21N,Airbus A321neo,N453AA,320,J,TN1283,1
departures,AS533,AS,Alaska Airlines,533,245626493,SEA,Seattle,6,64A,63,2026-04-30T13:43:00-07:00,2026-04-30T13:34:00-07:00,,SC,Scheduled,73H,B738,Boeing 737-800 (Scimitar Winglets) Pax,N516AS,174,J,AY2580|TN2558,2
departures,AS533,AS,Alaska Airlines,533,245626493,SEA,Seattle,6,64A,63,2026-04-30T13:43:00-07:00,2026-04-30T13:34:00-07:00,,SC,Scheduled,73H,B738,Boeing 737-800 (Scimitar Winglets) Pax,N516AS,174,J,AY2580|TN2558,2
departures,AS533,AS,Alaska Airlines,533,245626493,SEA,Seattle,6,64A,63,2026-04-30T13:43:00-07:00,2026-04-30T13:34:00-07:00,,SC,Scheduled,73H,B738,Boeing 737-800 (Scimitar Winglets) Pax,N516AS,174,J,AY2580|TN2558,2
departures,UA1506,UA,United Airlines,1506,245639683,SFO,San Francisco,7,72B,3,2026-04-30T13:43:00-07:00,2026-04-30T13:30:00-07:00,,SC,Scheduled,7S9,B739,Boeing 737-900 pax,,98,J,AZ4513|CA7321|NZ9259|VA8047,4
departures,UA1506,UA,United Airlines,1506,245639683,SFO,San Francisco,7,72B,3,2026-04-30T13:43:00-07:00,2026-04-30T13:30:00-07:00,,SC,Scheduled,7S9,B739,Boeing 737-900 pax,,98,J,AZ4513|CA7321|NZ9259|VA8047,4
departures,UA1506,UA,United Airlines,1506,245639683,SFO,San Francisco,7,72B,3,2026-04-30T13:43:00-07:00,2026-04-30T13:30:00-07:00,,SC,Scheduled,7S9,B739,Boeing 737-900 pax,,98,J,AZ4513|CA7321|NZ9259|VA8047,4
departures,UA1506,UA,United Airlines,1506,245639683,SFO,San Francisco,7,72B,3,2026-04-30T13:43:00-07:00,2026-04-30T13:30:00-07:00,,SC,Scheduled,7S9,B739,Boeing 737-900 pax,,98,J,AZ4513|CA7321|NZ9259|VA8047,4
departures,UA1506,UA,United Airlines,1506,245639683,SFO,San Francisco,7,72B,3,2026-04-30T13:43:00-07:00,2026-04-30T13:30:00-07:00,,SC,Scheduled,7S9,B739,Boeing 737-900 pax,,98,J,AZ4513|CA7321|NZ9259|VA8047,4
departures,F91178,F9,Frontier Airlines,1178,245628616,SEA,Seattle,1,,A,2026-04-30T13:45:00-07:00,2026-04-30T13:45:00-07:00,,ON,On Time,32B,A321,Airbus A321-100/200,N720FR,168,J,Y42085,1
departures,F91178,F9,Frontier Airlines,1178,245628616,SEA,Seattle,1,,A,2026-04-30T13:45:00-07:00,2026-04-30T13:45:00-07:00,,ON,On Time,32B,A321,Airbus A321-100/200,N720FR,168,J,Y42085,1
departures,OO3951,OO,SkyWest,3951,245639194,PHX,Phoenix,3,23A,,2026-04-30T13:45:00-07:00,2026-04-30T13:35:00-07:00,,ON,On Time,EMJ,,Embraer 175,N310SY,95,J,AF2389|AM4114|KL7745|LA8845|SK3449|VS4144|WS8602,7
departures,OO3951,OO,SkyWest,3951,245639194,PHX,Phoenix,3,23A,,2026-04-30T13:45:00-07:00,2026-04-30T13:35:00-07:00,,ON,On Time,EMJ,,Embraer 175,N310SY,95,J,AF2389|AM4114|KL7745|LA8845|SK3449|VS4144|WS8602,7
departures,OO3951,OO,SkyWest,3951,245639194,PHX,Phoenix,3,23A,,2026-04-30T13:45:00-07:00,2026-04-30T13:35:00-07:00,,ON,On Time,EMJ,,Embraer 175,N310SY,95,J,AF2389|AM4114|KL7745|LA8845|SK3449|VS4144|WS8602,7
departures,OO3951,OO,SkyWest,3951,245639194,PHX,Phoenix,3,23A,,2026-04-30T13:45:00-07:00,2026-04-30T13:35:00-07:00,,ON,On Time,EMJ,,Embraer 175,N310SY,95,J,AF2389|AM4114|KL7745|LA8845|SK3449|VS4144|WS8602,7
departures,OO3951,OO,SkyWest,3951,245639194,PHX,Phoenix,3,23A,,2026-04-30T13:45:00-07:00,2026-04-30T13:35:00-07:00,,ON,On Time,EMJ,,Embraer 175,N310SY,95,J,AF2389|AM4114|KL7745|LA8845|SK3449|VS4144|WS8602,7
departures,OO3951,OO,SkyWest,3951,245639194,PHX,Phoenix,3,23A,,2026-04-30T13:45:00-07:00,2026-04-30T13:35:00-07:00,,ON,On Time,EMJ,,Embraer 175,N310SY,95,J,AF2389|AM4114|KL7745|LA8845|SK3449|VS4144|WS8602,7
departures,OO3951,OO,SkyWest,3951,245639194,PHX,Phoenix,3,23A,,2026-04-30T13:45:00-07:00,2026-04-30T13:35:00-07:00,,ON,On Time,EMJ,,Embraer 175,N310SY,95,J,AF2389|AM4114|KL7745|LA8845|SK3449|VS4144|WS8602,7
departures,OO3951,OO,SkyWest,3951,245639194,PHX,Phoenix,3,23A,,2026-04-30T13:45:00-07:00,2026-04-30T13:35:00-07:00,,ON,On Time,EMJ,,Embraer 175,N310SY,95,J,AF2389|AM4114|KL7745|LA8845|SK3449|VS4144|WS8602,7
departures,F93316,F9,Frontier Airlines,3316,245640766,SMF,Sacramento,1,,A,2026-04-30T13:45:00-07:00,2026-04-30T13:45:00-07:00,,ON,On Time,32Q,A21N,Airbus A321neo,N675FR,87,J,Y42579,1
departures,F93316,F9,Frontier Airlines,3316,245640766,SMF,Sacramento,1,,A,2026-04-30T13:45:00-07:00,2026-04-30T13:45:00-07:00,,ON,On Time,32Q,A21N,Airbus A321neo,N675FR,87,J,Y42579,1
departures,DL2975,DL,Delta Air Lines,2975,245631633,PDX,Portland,3,37A,,2026-04-30T13:47:00-07:00,2026-04-30T13:39:00-07:00,,ON,On Time,319,A319,Airbus A319,N324NB,147,J,AF2593|AM4029|LA8757|SK3882|VS4152,5
departures,DL2975,DL,Delta Air Lines,2975,245631633,PDX,Portland,3,37A,,2026-04-30T13:47:00-07:00,2026-04-30T13:39:00-07:00,,ON,On Time,319,A319,Airbus A319,N324NB,147,J,AF2593|AM4029|LA8757|SK3882|VS4152,5
departures,DL2975,DL,Delta Air Lines,2975,245631633,PDX,Portland,3,37A,,2026-04-30T13:47:00-07:00,2026-04-30T13:39:00-07:00,,ON,On Time,319,A319,Airbus A319,N324NB,147,J,AF2593|AM4029|LA8757|SK3882|VS4152,5
departures,DL2975,DL,Delta Air Lines,2975,245631633,PDX,Portland,3,37A,,2026-04-30T13:47:00-07:00,2026-04-30T13:39:00-07:00,,ON,On Time,319,A319,Airbus A319,N324NB,147,J,AF2593|AM4029|LA8757|SK3882|VS4152,5
departures,DL2975,DL,Delta Air Lines,2975,245631633,PDX,Portland,3,37A,,2026-04-30T13:47:00-07:00,2026-04-30T13:39:00-07:00,,ON,On Time,319,A319,Airbus A319,N324NB,147,J,AF2593|AM4029|LA8757|SK3882|VS4152,5
departures,DL2975,DL,Delta Air Lines,2975,245631633,PDX,Portland,3,37A,,2026-04-30T13:47:00-07:00,2026-04-30T13:39:00-07:00,,ON,On Time,319,A319,Airbus A319,N324NB,147,J,AF2593|AM4029|LA8757|SK3882|VS4152,5
departures,AA26,AA,American Airlines,26,245547664,HND,Tokyo,B,159,TBIT,2026-04-30T13:50:00-07:00,2026-04-30T13:26:00-07:00,,ON,On Time,7879,B789,Boeing 787-9 pax,N825AA,605,J,AS6926|JL7018,2
departures,AA26,AA,American Airlines,26,245547664,HND,Tokyo,B,159,TBIT,2026-04-30T13:50:00-07:00,2026-04-30T13:26:00-07:00,,ON,On Time,7879,B789,Boeing 787-9 pax,N825AA,605,J,AS6926|JL7018,2
departures,AA26,AA,American Airlines,26,245547664,HND,Tokyo,B,159,TBIT,2026-04-30T13:50:00-07:00,2026-04-30T13:26:00-07:00,,ON,On Time,7879,B789,Boeing 787-9 pax,N825AA,605,J,AS6926|JL7018,2
departures,WN375,WN,Southwest Airlines,375,245626023,AUS,Austin,1,17A,,2026-04-30T13:55:00-07:00,2026-04-30T14:15:00-07:00,,DL,Delayed,7M8,B38M,Boeing 737MAX 8 Passenger,N8897K,195,J,,0
departures,UA1170,UA,United Airlines,1170,245613320,ORD,Chicago,7,70B,2,2026-04-30T14:01:00-07:00,2026-04-30T13:55:00-07:00,,SC,Scheduled,32Q,A21N,Airbus A321neo,N14569,283,J,AC4346|CA7288|NZ9684|VA8029,4
departures,UA1170,UA,United Airlines,1170,245613320,ORD,Chicago,7,70B,2,2026-04-30T14:01:00-07:00,2026-04-30T13:55:00-07:00,,SC,Scheduled,32Q,A21N,Airbus A321neo,N14569,283,J,AC4346|CA7288|NZ9684|VA8029,4
departures,UA1170,UA,United Airlines,1170,245613320,ORD,Chicago,7,70B,2,2026-04-30T14:01:00-07:00,2026-04-30T13:55:00-07:00,,SC,Scheduled,32Q,A21N,Airbus A321neo,N14569,283,J,AC4346|CA7288|NZ9684|VA8029,4
departures,UA1170,UA,United Airlines,1170,245613320,ORD,Chicago,7,70B,2,2026-04-30T14:01:00-07:00,2026-04-30T13:55:00-07:00,,SC,Scheduled,32Q,A21N,Airbus A321neo,N14569,283,J,AC4346|CA7288|NZ9684|VA8029,4
departures,UA1170,UA,United Airlines,1170,245613320,ORD,Chicago,7,70B,2,2026-04-30T14:01:00-07:00,2026-04-30T13:55:00-07:00,,SC,Scheduled,32Q,A21N,Airbus A321neo,N14569,283,J,AC4346|CA7288|NZ9684|VA8029,4
departures,OO4891,OO,SkyWest,4891,245635546,ABQ,Albuquerque,4,52F,T4C3,2026-04-30T14:02:00-07:00,2026-04-30T14:02:00-07:00,,ON,On Time,OOC7,CRJ7,Canadair Regional Jet 700,,132,J,AS6300|AY4091|TN1197,3
departures,OO4891,OO,SkyWest,4891,245635546,ABQ,Albuquerque,4,52F,T4C3,2026-04-30T14:02:00-07:00,2026-04-30T14:02:00-07:00,,ON,On Time,OOC7,CRJ7,Canadair Regional Jet 700,,132,J,AS6300|AY4091|TN1197,3
